Latitude,Longitude,LST_Day,LST_Night,LST_Diff,Emis_31,Emis_32,NDVI,EVI,NDWI,Sun_Angle,Albedo_Diff,View_Angle,Rel_Azimuth,DEM,Desertification_Level,Soil_Type,Recommended_Plant
41.98333332933279,27.06255807762404,311.78000000000003,296.02,15.760000000000048,0.984,0.986,0.5022,0.3722,0.315651718722736,36.49,-0.0163695322972088,27.38,-22.35,358.0,Low,Loamy,"Acacia tortilis. Thrives in loamy soil, tolerates low desertification, and has drought-resistant characteristics."
41.98333332933279,27.073768747912546,311.54,296.48,15.060000000000002,0.984,0.986,0.5212,0.3833,0.3583455344070279,36.48,-0.0151051752189933,27.33,-22.34,403.0,Low,Clay,"Acacia tortilis. It adapts well to clay soil and can tolerate high temperatures, making it suitable for this environment."
41.98333332933279,27.08497941820105,311.3,296.48,14.819999999999991,0.984,0.986,0.5204,0.3816,0.3909634055265124,36.48,-0.0237268456268473,27.26,-22.29,406.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and can withstand moderate temperature conditions, making it suitable for the described environment."
41.98333332933279,27.096190088489568,311.32,296.18,15.139999999999986,0.984,0.986,0.3841,0.2376,0.2864658058345289,30.49,-0.004822118932861,32.410000000000004,151.9,492.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and can tolerate high temperatures, making it suitable for this environment."
41.98333332933279,27.10740075877808,311.26,296.24,15.019999999999982,0.984,0.986,0.4266,0.3144,0.2732866176721928,36.46,-0.0085268339407107,27.1,-22.26,537.0,Low,Clay,"Acacia tortilis. It's drought-resistant and thrives in clay soil, making it ideal for low desertification areas with the given NDVI and NDWI values."
41.98333332933279,27.118611429066583,311.16,296.18,14.980000000000018,0.984,0.986,0.4449,0.334,0.3113822497075046,36.46,-0.0023246220613368,27.05,-22.25,478.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, and has deep root systems to access water, making it suitable for low desertification areas."
41.98333332933279,27.12982209935509,311.14,295.56,15.579999999999984,0.984,0.986,0.6332,0.4904,0.4643613267466477,36.45,-0.0134084012184194,26.98,-22.16,510.0,Low,Clay,"Tamarisk. It thrives in clay soil, tolerates high temperatures, and has drought-resistant qualities, making it ideal for this environment."
41.98333332933279,27.141032769643605,309.06,295.54,13.519999999999982,0.984,0.986,0.727,0.5651,0.5719598363703978,36.45,-0.0113847388809549,26.92,-22.17,572.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates high temperatures, and is native to desert regions, making it suitable for this environment."
41.98333332933279,27.15224343993212,307.92,295.12,12.800000000000011,0.984,0.986,0.7297,0.554,0.5585055945382135,36.43,-0.0121823614479951,26.83,-22.17,592.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, requires minimal water, is not prone to desertification, and can withstand high temperatures."
41.98333332933279,27.163454110220624,307.92,294.58,13.340000000000032,0.984,0.986,0.6901,0.5285000000000001,0.539951573849879,36.42,-0.0111746903348007,26.78,-22.17,589.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates arid conditions, provides shade reducing land surface temperature, and has deep root system helping prevent desertification."
41.98333332933279,27.174664780509133,307.08,294.56,12.519999999999982,0.984,0.986,0.605,0.4553,0.4455807158509861,36.42,-0.012830458520827,26.73,-22.12,585.0,Low,Clay,"Acacia tortilis. It thrives in clay soil, tolerates arid conditions, has deep root system to access water, and provides shade which helps reduce evaporation."
41.98333332933279,27.18587545079765,306.90000000000003,294.32,12.58000000000004,0.982,0.986,0.7197,0.5546,0.5770925110132159,36.41,-0.0165432933060005,26.64,-22.08,598.0,Low,Clay,"Acacia tortilis. Resistant to clay soil & drought, provides shade and supports biodiversity in low desertification areas."
41.98333332933279,27.19708612108615,306.74,294.44,12.300000000000011,0.982,0.986,0.7913,0.6193000000000001,0.6500678163146677,36.4,-0.0094303795002923,26.55,-22.08,544.0,Low,Clay,"Acacia tortilis. It tolerates clay soil and moderate desertification, enhancing vegetation index and land surface temperature conditions."
41.98333332933279,27.20829679137466,304.90000000000003,294.48,10.420000000000016,0.982,0.984,0.7955,0.6236,0.6568024596464258,36.4,-0.009959413634242,26.52,-22.53,599.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and can tolerate high temperatures, making it suitable for this environment."
41.98333332933279,27.219507461663177,304.90000000000003,294.48,10.420000000000016,0.98,0.984,0.8460000000000001,0.6679,0.6984580239862935,36.4,-0.0099378360198692,26.45,-22.9,641.0,Low,Clay,"Rhanterium epapposum. It tolerates clay soil and has drought-resistant characteristics, making it suitable for environments with low desertification levels and high vegetation indices."
41.98333332933279,27.230718131951686,304.58,294.46,10.120000000000005,0.98,0.984,0.8263,0.6485000000000001,0.6737400530503979,36.39,-0.019746232090824,26.37,-21.99,563.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and has drought-resistant properties, making it suitable for low desertification areas with high NDVI and NDWI values."
41.98333332933279,27.2419288022402,304.12,294.36,9.759999999999993,0.98,0.984,0.8059000000000001,0.6294000000000001,0.6339820359281438,36.38,-0.0139901085210708,26.28,-21.99,582.0,Low,Clay,"Acacia tortilis. It thrives in clay soil and tolerates high day temperatures, making it suitable for the given environment."
41.98333332933279,27.253139472528705,304.16,294.52,9.640000000000043,0.98,0.984,0.8138000000000001,0.6244000000000001,0.6626032245379473,36.38,-0.0129573581264894,26.27,-23.37,546.0,Low,Clay,"Tamarisk. It thrives in clay soil, tolerates high temperatures, and requires little water, making it ideal for this environment."
